,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,Simplified_Title,course_title_l,keywords
3286,3286,3286,3286,3286,673196,Introduction to Frontend Web Development For  Beginners,https://www.udemy.com/programming-for-web-development-from-scratch/,TRUE,145,1018,28,48,Beginner Level,4.5 hours,2016-08-02T16:54:13Z,Web Development,introduction frontend web development beginners,introduction to frontend web development for  beginners,"['introduction frontend web', 'frontend web development', 'web development beginners', 'frontend web', 'introduction frontend', 'web development', 'development beginners', 'frontend', 'beginners', 'web']"
3287,3287,3287,3287,3287,519952,PHP: Complete Login and Registration System with PHP & MYSQL,https://www.udemy.com/user-authentication-code-a-simple-login-system-with-php/,TRUE,200,1448,173,48,All Levels,7.5 hours,2015-06-16T20:38:45Z,Web Development,php complete login registration system php  mysql,php: complete login and registration system with php & mysql,"['login registration php', 'registration php mysql', 'php complete login', 'registration php', 'php mysql', 'login registration', 'complete login registration', 'mysql', 'php complete', 'php']"
3288,3288,3288,3288,3288,846156,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,TRUE,200,1296,22,72,Beginner Level,5.5 hours,2016-05-17T17:19:48Z,Web Development,javascript complete guide learning javascript,javascript complete guide to learning javascript,"['guide learning javascript', 'javascript complete guide', 'learning javascript', 'javascript complete', 'javascript', 'complete guide', 'complete guide learning', 'guide', 'guide learning', 'learning']"
3289,3289,3289,3289,3289,599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/advanced-python-flask/,TRUE,120,1299,56,71,Intermediate Level,14 hours,2016-08-11T22:09:24Z,Web Development,advanced scalable python web development flask,advanced scalable python web development using flask,"['scalable python web', 'development using flask', 'using flask', 'python web development', 'advanced scalable python', 'scalable python', 'python web', 'web development using', 'web development', 'flask']"
3290,3290,3290,3290,3290,710486,jQuery for Absolute Beginners - Lite,https://www.udemy.com/jquery-for-absolute-beginners-lite/,TRUE,20,1769,49,7,All Levels,35 mins,2015-12-30T20:13:46Z,Web Development,jquery absolute beginners  lite,jquery for absolute beginners - lite,"['jquery absolute beginners', 'jquery', 'absolute beginners lite', 'beginners lite', 'jquery absolute', 'absolute beginners', 'beginners', 'lite', 'absolute']"
3291,3291,3291,3291,3291,766592,HTML Complete Course - Beginner to Expert,https://www.udemy.com/the-complete-html-developer-course/,FALSE,Free,20073,615,28,All Levels,1.5 hours,2016-02-29T00:15:42Z,Web Development,html complete course  beginner expert,html complete course - beginner to expert,"['html complete course', 'complete course beginner', 'course beginner expert', 'html complete', 'html', 'course beginner', 'complete course', 'beginner expert', 'beginner', 'complete']"
3292,3292,3292,3292,3292,859446,Cross-Platform Development with ASP.NET Core 1.0 MVC,https://www.udemy.com/crossplatformaspnetcoremvc/,TRUE,35,601,126,64,All Levels,5.5 hours,2016-07-11T18:57:34Z,Web Development,crossplatform development aspnet core 10 mvc,cross-platform development with asp.net core 1.0 mvc,"['cross platform development', 'net core mvc', 'platform development asp', 'core mvc', 'asp net core', 'development asp net', 'mvc', 'platform development', 'cross platform', 'development asp']"
3293,3293,3293,3293,3293,450068,Build a Photo Blog with Ruby on Rails,https://www.udemy.com/build-a-photo-blog-with-ruby-on-rails/,TRUE,20,2281,32,21,Intermediate Level,1.5 hours,2015-04-02T20:30:12Z,Web Development,build photo blog ruby rails,build a photo blog with ruby on rails,"['photo blog ruby', 'build photo blog', 'photo blog', 'blog ruby rails', 'blog ruby', 'ruby rails', 'build photo', 'rails', 'blog', 'ruby']"
3294,3294,3294,3294,3294,130064,Practical PHP: Master the Basics and Code Dynamic Websites,https://www.udemy.com/code-dynamic-websites/,FALSE,Free,83737,4598,45,All Levels,6.5 hours,2014-07-19T03:02:05Z,Web Development,practical php master basics code dynamic websites,practical php: master the basics and code dynamic websites,"['practical php', 'code dynamic websites', 'practical php master', 'dynamic websites', 'php master basics', 'php', 'basics code dynamic', 'php master', 'code dynamic', 'basics code']"
3295,3295,3295,3295,3295,382786,Sass Workflow,https://www.udemy.com/sass-workflow/,FALSE,Free,20890,945,21,Beginner Level,3 hours,2015-02-06T15:54:23Z,Web Development,sass workflow,sass workflow,"['sass workflow', 'sass', 'workflow']"
3296,3296,3296,3296,3296,94432,Learn PHP Fundamentals From Scratch,https://www.udemy.com/learn-php-fundamentals-from-scratch/,FALSE,Free,48650,1236,9,Beginner Level,2 hours,2013-10-16T08:12:40Z,Web Development,learn php fundamentals scratch,learn php fundamentals from scratch,"['learn php fundamentals', 'learn php', 'php fundamentals scratch', 'php fundamentals', 'php', 'fundamentals', 'learn', 'fundamentals scratch', 'scratch']"
3297,3297,3297,3297,3297,688872,XML For Absolute Beginners: Learn to create your own tags,https://www.udemy.com/xml-for-absolute-beginners-learn-to-create-your-own-tags/,TRUE,75,1945,58,10,Beginner Level,1 hour,2015-12-17T17:27:32Z,Web Development,xml absolute beginners learn create tags,xml for absolute beginners: learn to create your own tags,"['xml absolute beginners', 'learn create tags', 'create tags', 'xml', 'tags', 'xml absolute', 'beginners learn create', 'learn create', 'beginners learn', 'create']"
3298,3298,3298,3298,3298,297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,https://www.udemy.com/joomla-create-a-joomla-website-this-weekend-with-no-coding/,FALSE,Free,18496,386,30,Beginner Level,2 hours,2014-10-06T20:19:00Z,Web Development,joomla create joomla website weekend coding,joomla: create a joomla website this weekend with no coding!,"['create joomla website', 'create joomla', 'joomla website weekend', 'joomla create joomla', 'joomla website', 'joomla', 'joomla create', 'website weekend coding', 'website weekend', 'weekend coding']"
3299,3299,3299,3299,3299,495678,JavaScript for beginners - A Complete Guide,https://www.udemy.com/javascript-a-complete-guide/,TRUE,100,1193,87,58,All Levels,10.5 hours,2015-06-16T00:35:45Z,Web Development,javascript beginners  complete guide,javascript for beginners - a complete guide,"['javascript beginners', 'javascript beginners complete', 'javascript', 'beginners complete guide', 'complete guide', 'beginners complete', 'beginners', 'guide', 'complete']"
3300,3300,3300,3300,3300,988982,Laravel Deployment - Launch your Laravel Application Online,https://www.udemy.com/laravel-deployment/,FALSE,Free,4905,101,13,Intermediate Level,1 hour,2016-10-22T20:12:05Z,Web Development,laravel deployment  launch laravel application online,laravel deployment - launch your laravel application online,"['laravel application online', 'laravel deployment launch', 'deployment launch laravel', 'launch laravel application', 'laravel deployment', 'launch laravel', 'laravel application', 'laravel', 'deployment launch', 'deployment']"
3301,3301,3301,3301,3301,722754,WordPress Development Crash Course: From Zero To Hero,https://www.udemy.com/wordpress-development-crash-course/,TRUE,60,1699,8,22,All Levels,2 hours,2016-02-01T22:07:26Z,Web Development,wordpress development crash course zero hero,wordpress development crash course: from zero to hero,"['wordpress development', 'development crash course', 'wordpress', 'wordpress development crash', 'crash course', 'development', 'crash course zero', 'development crash', 'hero', 'course zero hero']"
3302,3302,3302,3302,3302,563668,Learn how to create a WordPress theme using Pinegrow,https://www.udemy.com/learn-how-to-create-a-wordpress-theme-using-pinegrow/,FALSE,Free,11812,152,19,Intermediate Level,2 hours,2015-07-27T18:26:45Z,Web Development,learn create wordpress theme pinegrow,learn how to create a wordpress theme using pinegrow,"['theme using pinegrow', 'using pinegrow', 'create wordpress theme', 'wordpress theme', 'pinegrow', 'wordpress theme using', 'theme using', 'learn create wordpress', 'create wordpress', 'theme']"
3303,3303,3303,3303,3303,661878,Learn to Build Web Apps using Laravel Framework,https://www.udemy.com/learn-to-build-web-apps-using-laravel-framework/,TRUE,30,746,93,39,All Levels,6.5 hours,2015-11-10T22:15:21Z,Web Development,learn build web apps laravel framework,learn to build web apps using laravel framework,"['using laravel framework', 'laravel framework', 'using laravel', 'apps using laravel', 'laravel', 'build web apps', 'learn build web', 'build web', 'web apps using', 'web apps']"
3304,3304,3304,3304,3304,1160196,Flexbox: The complete guide,https://www.udemy.com/flexbox-the-complete-guide/,TRUE,35,189,7,16,All Levels,1 hour,2017-06-09T23:29:48Z,Web Development,flexbox complete guide,flexbox: the complete guide,"['flexbox complete guide', 'flexbox', 'flexbox complete', 'complete guide', 'guide', 'complete']"
3305,3305,3305,3305,3305,335280,How to Safely Copy and Move Your WordPress Website,https://www.udemy.com/how-to-safely-copy-and-move-your-wordpress-website/,TRUE,60,1419,38,20,Intermediate Level,1.5 hours,2014-11-05T13:21:19Z,Web Development,safely copy wordpress website,how to safely copy and move your wordpress website,"['safely copy wordpress', 'copy wordpress website', 'copy wordpress', 'safely copy', 'wordpress website', 'copy', 'wordpress', 'safely', 'website']"
3306,3306,3306,3306,3306,957362,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,TRUE,45,1237,16,14,All Levels,1 hour,2016-09-19T14:50:49Z,Web Development,angularjs basics beginners,angularjs :basics for beginners,"['angularjs basics beginners', 'angularjs basics', 'angularjs', 'basics beginners', 'basics', 'beginners']"
3307,3307,3307,3307,3307,688874,JSON For Beginners: A Very Basic Introduction,https://www.udemy.com/json-for-beginners-a-very-basic-introduction/,TRUE,65,1703,27,8,Beginner Level,1 hour,2016-01-18T23:06:45Z,Web Development,json beginners basic introduction,json for beginners: a very basic introduction,"['json beginners', 'json beginners basic', 'json', 'beginners basic introduction', 'basic introduction', 'beginners basic', 'introduction', 'beginners', 'basic']"
3308,3308,3308,3308,3308,343816,Learn SASS and improve your CSS,https://www.udemy.com/write-clean-css-using-sass/,TRUE,55,1849,29,24,All Levels,3 hours,2014-12-20T00:21:05Z,Web Development,learn sass improve css,learn sass and improve your css,"['learn sass improve', 'sass improve css', 'learn sass', 'sass improve', 'improve css', 'css', 'sass', 'improve', 'learn']"
3309,3309,3309,3309,3309,1127988,Angular Tutorial For Beginners,https://www.udemy.com/angular-tutorial-for-beginners/,FALSE,Free,5397,112,36,Beginner Level,2.5 hours,2017-02-28T04:07:50Z,Web Development,angular tutorial beginners,angular tutorial for beginners,"['angular tutorial beginners', 'angular tutorial', 'angular', 'tutorial beginners', 'tutorial', 'beginners']"
3310,3310,3310,3310,3310,1079624,HTML and CSS for Absolute Beginners,https://www.udemy.com/html-and-css-for-absolute-beginners-with-examples/,FALSE,Free,4410,52,26,All Levels,3 hours,2017-01-20T17:02:27Z,Web Development,html css absolute beginners,html and css for absolute beginners,"['css absolute beginners', 'html css', 'css', 'html', 'html css absolute', 'absolute beginners', 'beginners', 'css absolute', 'absolute']"
3311,3311,3311,3311,3311,746790,"JavaScript, jQuery and Ajax",https://www.udemy.com/ajax-calls-the-simplest-way/,TRUE,20,1554,30,60,All Levels,4 hours,2016-02-02T18:36:12Z,Web Development,javascript jquery ajax,"javascript, jquery and ajax","['javascript jquery ajax', 'jquery ajax', 'javascript jquery', 'jquery', 'ajax', 'javascript']"
3312,3312,3312,3312,3312,1106646,Laravel Blog Development Starter,https://www.udemy.com/laravel-blog-development/,FALSE,Free,4499,138,20,All Levels,2 hours,2017-02-14T00:38:18Z,Web Development,laravel blog development starter,laravel blog development starter,"['laravel blog development', 'laravel blog', 'blog development starter', 'laravel', 'blog development', 'blog', 'development starter', 'starter', 'development']"
3313,3313,3313,3313,3313,647564,React: Learn ReactJS Fundamentals for Front-End Developers,https://www.udemy.com/react-fundamentals-frontend-developers/,TRUE,55,1993,55,26,All Levels,4 hours,2016-06-06T15:29:42Z,Web Development,react learn reactjs fundamentals frontend developers,react: learn reactjs fundamentals for front-end developers,"['learn reactjs fundamentals', 'learn reactjs', 'reactjs fundamentals', 'react learn reactjs', 'reactjs fundamentals end', 'reactjs', 'react learn', 'react', 'fundamentals end developers', 'fundamentals']"
3314,3314,3314,3314,3314,963378,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,TRUE,30,424,85,9,Intermediate Level,1 hour,2016-09-20T17:59:39Z,Web Development,javascript absolute beginners  level,javascript for absolute beginners - level two,"['javascript absolute beginners', 'javascript', 'absolute beginners level', 'javascript absolute', 'beginners level', 'absolute beginners', 'beginners', 'level', 'absolute']"
3315,3315,3315,3315,3315,1239022,How To Create A Real Estate Website With Wordpress 2017,https://www.udemy.com/how-to-create-a-real-estate-website-with-wordpress-2017/,FALSE,Free,3782,32,11,Beginner Level,1.5 hours,2017-06-06T14:10:36Z,Web Development,create real estate website wordpress 2017,how to create a real estate website with wordpress 2017,"['estate website wordpress', 'website wordpress 2017', 'real estate website', 'create real estate', 'wordpress 2017', 'website wordpress', 'estate website', 'wordpress', 'create real', 'estate']"
3316,3316,3316,3316,3316,650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,https://www.udemy.com/build-responsive-websites-with-html5-and-css3-from-scratch/,TRUE,30,1551,42,78,All Levels,7.5 hours,2015-12-07T19:32:22Z,Web Development,complete html5 css3 course  8 websites design,the complete html5 and css3 course - with 8 websites design,"['html5 css3 course', 'css3 course websites', 'css3 course', 'course websites design', 'html5 css3', 'complete html5 css3', 'websites design', 'css3', 'complete html5', 'html5']"
